idx,id,datetime,platform,cloud,collection_category,processing_level,has_lwir11,has_qa_pixel,date,month,out_file,out_exists
1004,LE07_L2SP_196024_20201013_02_T1,2020-10-13T09:45:35.151064Z,landsat-7,67,T1,NA,FALSE,TRUE,2020-10-13,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201013_le07_l2sp_196024_20201013_02_t1_LST_C.tif,FALSE
1005,LC08_L2SP_197025_20201012_02_T2,2020-10-12T10:28:24.438167Z,landsat-8,87.26,T2,NA,TRUE,TRUE,2020-10-12,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201012_lc08_l2sp_197025_20201012_02_t2_LST_C.tif,FALSE
1006,LC08_L2SP_197024_20201012_02_T2,2020-10-12T10:28:00.555599Z,landsat-8,90.86,T2,NA,TRUE,TRUE,2020-10-12,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201012_lc08_l2sp_197024_20201012_02_t2_LST_C.tif,FALSE
1007,LC08_L2SP_196025_20201005_02_T2,2020-10-05T10:22:12.990413Z,landsat-8,98.8,T2,NA,TRUE,TRUE,2020-10-05,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201005_lc08_l2sp_196025_20201005_02_t2_LST_C.tif,FALSE
1008,LC08_L2SP_196024_20201005_02_T1,2020-10-05T10:21:49.107846Z,landsat-8,95.32,T1,NA,TRUE,TRUE,2020-10-05,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201005_lc08_l2sp_196024_20201005_02_t1_LST_C.tif,FALSE
1009,LE07_L2SP_197025_20201004_02_T2,2020-10-04T09:52:44.455721Z,landsat-7,86,T2,NA,FALSE,TRUE,2020-10-04,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201004_le07_l2sp_197025_20201004_02_t2_LST_C.tif,FALSE
1010,LE07_L2SP_197024_20201004_02_T2,2020-10-04T09:52:20.575880Z,landsat-7,98,T2,NA,FALSE,TRUE,2020-10-04,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201004_le07_l2sp_197024_20201004_02_t2_LST_C.tif,FALSE
1011,LE07_L2SP_196025_20200927_02_T2,2020-09-27T09:47:00.128564Z,landsat-7,97,T2,NA,FALSE,TRUE,2020-09-27,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200927_le07_l2sp_196025_20200927_02_t2_LST_C.tif,FALSE
1012,LE07_L2SP_196024_20200927_02_T2,2020-09-27T09:46:36.248007Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-09-27,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200927_le07_l2sp_196024_20200927_02_t2_LST_C.tif,FALSE
1013,LC08_L2SP_197025_20200926_02_T2,2020-09-26T10:28:22.199577Z,landsat-8,95.96,T2,NA,TRUE,TRUE,2020-09-26,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200926_lc08_l2sp_197025_20200926_02_t2_LST_C.tif,FALSE
1014,LC08_L2SP_197024_20200926_02_T2,2020-09-26T10:27:58.312773Z,landsat-8,95.76,T2,NA,TRUE,TRUE,2020-09-26,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200926_lc08_l2sp_197024_20200926_02_t2_LST_C.tif,FALSE
1015,LC08_L2SP_196025_20200919_02_T1,2020-09-19T10:22:09.579520Z,landsat-8,0.07,T1,NA,TRUE,TRUE,2020-09-19,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200919_lc08_l2sp_196025_20200919_02_t1_LST_C.tif,TRUE
1016,LC08_L2SP_196024_20200919_02_T1,2020-09-19T10:21:45.692718Z,landsat-8,0.27,T1,NA,TRUE,TRUE,2020-09-19,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200919_lc08_l2sp_196024_20200919_02_t1_LST_C.tif,TRUE
1017,LE07_L2SP_197025_20200918_02_T1,2020-09-18T09:53:45.860616Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-09-18,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200918_le07_l2sp_197025_20200918_02_t1_LST_C.tif,FALSE
1018,LE07_L2SP_197024_20200918_02_T1,2020-09-18T09:53:21.979573Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-09-18,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200918_le07_l2sp_197024_20200918_02_t1_LST_C.tif,FALSE
1019,LE07_L2SP_196025_20200911_02_T1,2020-09-11T09:48:03.057641Z,landsat-7,4,T1,NA,FALSE,TRUE,2020-09-11,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200911_le07_l2sp_196025_20200911_02_t1_LST_C.tif,FALSE
1020,LE07_L2SP_196024_20200911_02_T1,2020-09-11T09:47:39.176514Z,landsat-7,9,T1,NA,FALSE,TRUE,2020-09-11,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200911_le07_l2sp_196024_20200911_02_t1_LST_C.tif,FALSE
1021,LC08_L2SP_197025_20200910_02_T1,2020-09-10T10:28:17.416824Z,landsat-8,25.31,T1,NA,TRUE,TRUE,2020-09-10,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200910_lc08_l2sp_197025_20200910_02_t1_LST_C.tif,TRUE
1022,LC08_L2SP_197024_20200910_02_T1,2020-09-10T10:27:53.530022Z,landsat-8,38.63,T1,NA,TRUE,TRUE,2020-09-10,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200910_lc08_l2sp_197024_20200910_02_t1_LST_C.tif,FALSE
1023,LC08_L2SP_196025_20200903_02_T2,2020-09-03T10:22:03.860285Z,landsat-8,99.13,T2,NA,TRUE,TRUE,2020-09-03,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200903_lc08_l2sp_196025_20200903_02_t2_LST_C.tif,FALSE
1024,LC08_L2SP_196024_20200903_02_T2,2020-09-03T10:21:39.973480Z,landsat-8,100,T2,NA,TRUE,TRUE,2020-09-03,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200903_lc08_l2sp_196024_20200903_02_t2_LST_C.tif,FALSE
1025,LE07_L2SP_197025_20200902_02_T1,2020-09-02T09:54:49.520174Z,landsat-7,47,T1,NA,FALSE,TRUE,2020-09-02,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200902_le07_l2sp_197025_20200902_02_t1_LST_C.tif,FALSE
1026,LE07_L2SP_197024_20200902_02_T1,2020-09-02T09:54:25.639238Z,landsat-7,2,T1,NA,FALSE,TRUE,2020-09-02,9,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200902_le07_l2sp_197024_20200902_02_t1_LST_C.tif,FALSE
1027,LE07_L2SP_196025_20200826_02_T2,2020-08-26T09:49:06.084791Z,landsat-7,97,T2,NA,FALSE,TRUE,2020-08-26,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200826_le07_l2sp_196025_20200826_02_t2_LST_C.tif,FALSE
1028,LE07_L2SP_196024_20200826_02_T2,2020-08-26T09:48:42.204321Z,landsat-7,95,T2,NA,FALSE,TRUE,2020-08-26,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200826_le07_l2sp_196024_20200826_02_t2_LST_C.tif,FALSE
1029,LC08_L2SP_197025_20200825_02_T2,2020-08-25T10:28:10.494774Z,landsat-8,99.95,T2,NA,TRUE,TRUE,2020-08-25,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200825_lc08_l2sp_197025_20200825_02_t2_LST_C.tif,FALSE
1030,LC08_L2SP_197024_20200825_02_T2,2020-08-25T10:27:46.612206Z,landsat-8,99.97,T2,NA,TRUE,TRUE,2020-08-25,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200825_lc08_l2sp_197024_20200825_02_t2_LST_C.tif,FALSE
1031,LC08_L2SP_196025_20200818_02_T1,2020-08-18T10:21:55.997586Z,landsat-8,45.18,T1,NA,TRUE,TRUE,2020-08-18,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200818_lc08_l2sp_196025_20200818_02_t1_LST_C.tif,FALSE
1032,LC08_L2SP_196024_20200818_02_T1,2020-08-18T10:21:32.110783Z,landsat-8,49.71,T1,NA,TRUE,TRUE,2020-08-18,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200818_lc08_l2sp_196024_20200818_02_t1_LST_C.tif,FALSE
1033,LE07_L2SP_197025_20200817_02_T1,2020-08-17T09:55:51.748834Z,landsat-7,60,T1,NA,FALSE,TRUE,2020-08-17,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200817_le07_l2sp_197025_20200817_02_t1_LST_C.tif,FALSE
1034,LE07_L2SP_197024_20200817_02_T1,2020-08-17T09:55:27.869124Z,landsat-7,74,T1,NA,FALSE,TRUE,2020-08-17,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200817_le07_l2sp_197024_20200817_02_t1_LST_C.tif,FALSE
1035,LC08_L2SP_197025_20200809_02_T1,2020-08-09T10:28:02.648602Z,landsat-8,45.25,T1,NA,TRUE,TRUE,2020-08-09,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200809_lc08_l2sp_197025_20200809_02_t1_LST_C.tif,FALSE
1036,LC08_L2SP_197024_20200809_02_T1,2020-08-09T10:27:38.761799Z,landsat-8,57.98,T1,NA,TRUE,TRUE,2020-08-09,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200809_lc08_l2sp_197024_20200809_02_t1_LST_C.tif,FALSE
1037,LC08_L2SP_196025_20200802_02_T1,2020-08-02T10:21:50.697109Z,landsat-8,88.95,T1,NA,TRUE,TRUE,2020-08-02,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200802_lc08_l2sp_196025_20200802_02_t1_LST_C.tif,FALSE
1038,LC08_L2SP_196024_20200802_02_T1,2020-08-02T10:21:26.810306Z,landsat-8,99.93,T1,NA,TRUE,TRUE,2020-08-02,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200802_lc08_l2sp_196024_20200802_02_t1_LST_C.tif,FALSE
1039,LE07_L2SP_197025_20200801_02_T1,2020-08-01T09:56:52.661799Z,landsat-7,47,T1,NA,FALSE,TRUE,2020-08-01,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200801_le07_l2sp_197025_20200801_02_t1_LST_C.tif,FALSE
1040,LE07_L2SP_197024_20200801_02_T1,2020-08-01T09:56:28.783476Z,landsat-7,59,T1,NA,FALSE,TRUE,2020-08-01,8,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200801_le07_l2sp_197024_20200801_02_t1_LST_C.tif,FALSE
1041,LE07_L2SP_196025_20200725_02_T1,2020-07-25T09:51:08.073575Z,landsat-7,83,T1,NA,FALSE,TRUE,2020-07-25,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200725_le07_l2sp_196025_20200725_02_t1_LST_C.tif,FALSE
1042,LE07_L2SP_196024_20200725_02_T2,2020-07-25T09:50:44.195766Z,landsat-7,91,T2,NA,FALSE,TRUE,2020-07-25,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200725_le07_l2sp_196024_20200725_02_t2_LST_C.tif,FALSE
1043,LC08_L2SP_197025_20200724_02_T1,2020-07-24T10:27:59.465507Z,landsat-8,63.75,T1,NA,TRUE,TRUE,2020-07-24,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200724_lc08_l2sp_197025_20200724_02_t1_LST_C.tif,FALSE
1044,LC08_L2SP_197024_20200724_02_T1,2020-07-24T10:27:35.578704Z,landsat-8,86.7,T1,NA,TRUE,TRUE,2020-07-24,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200724_lc08_l2sp_197024_20200724_02_t1_LST_C.tif,FALSE
1045,LC08_L2SP_196025_20200717_02_T1,2020-07-17T10:21:46.581488Z,landsat-8,72.12,T1,NA,TRUE,TRUE,2020-07-17,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200717_lc08_l2sp_196025_20200717_02_t1_LST_C.tif,FALSE
1046,LC08_L2SP_196024_20200717_02_T1,2020-07-17T10:21:22.703156Z,landsat-8,62.87,T1,NA,TRUE,TRUE,2020-07-17,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200717_lc08_l2sp_196024_20200717_02_t1_LST_C.tif,FALSE
1047,LE07_L2SP_197025_20200716_02_T2,2020-07-16T09:57:52.198635Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-07-16,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200716_le07_l2sp_197025_20200716_02_t2_LST_C.tif,FALSE
1048,LE07_L2SP_197024_20200716_02_T2,2020-07-16T09:57:28.321251Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-07-16,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200716_le07_l2sp_197024_20200716_02_t2_LST_C.tif,FALSE
1049,LE07_L2SP_196025_20200709_02_T1,2020-07-09T09:52:07.046250Z,landsat-7,69,T1,NA,FALSE,TRUE,2020-07-09,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200709_le07_l2sp_196025_20200709_02_t1_LST_C.tif,FALSE
1050,LE07_L2SP_196024_20200709_02_T2,2020-07-09T09:51:43.168985Z,landsat-7,94,T2,NA,FALSE,TRUE,2020-07-09,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200709_le07_l2sp_196024_20200709_02_t2_LST_C.tif,FALSE
1051,LC08_L2SP_197025_20200708_02_T2,2020-07-08T10:27:54.244109Z,landsat-8,99.95,T2,NA,TRUE,TRUE,2020-07-08,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200708_lc08_l2sp_197025_20200708_02_t2_LST_C.tif,FALSE
1052,LC08_L2SP_197024_20200708_02_T2,2020-07-08T10:27:30.361542Z,landsat-8,100,T2,NA,TRUE,TRUE,2020-07-08,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200708_lc08_l2sp_197024_20200708_02_t2_LST_C.tif,FALSE
1053,LC08_L2SP_196025_20200701_02_T1,2020-07-01T10:21:40.504048Z,landsat-8,75.31,T1,NA,TRUE,TRUE,2020-07-01,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200701_lc08_l2sp_196025_20200701_02_t1_LST_C.tif,FALSE
1054,LC08_L2SP_196024_20200701_02_T2,2020-07-01T10:21:16.617245Z,landsat-8,99.9,T2,NA,TRUE,TRUE,2020-07-01,7,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200701_lc08_l2sp_196024_20200701_02_t2_LST_C.tif,FALSE
1055,LE07_L2SP_197025_20200630_02_T2,2020-06-30T09:58:50.417377Z,landsat-7,88,T2,NA,FALSE,TRUE,2020-06-30,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200630_le07_l2sp_197025_20200630_02_t2_LST_C.tif,FALSE
1056,LE07_L2SP_197024_20200630_02_T1,2020-06-30T09:58:26.539674Z,landsat-7,81,T1,NA,FALSE,TRUE,2020-06-30,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200630_le07_l2sp_197024_20200630_02_t1_LST_C.tif,FALSE
1057,LE07_L2SP_196025_20200623_02_T1,2020-06-23T09:53:04.680188Z,landsat-7,3,T1,NA,FALSE,TRUE,2020-06-23,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200623_le07_l2sp_196025_20200623_02_t1_LST_C.tif,FALSE
1058,LE07_L2SP_196024_20200623_02_T1,2020-06-23T09:52:40.801821Z,landsat-7,3,T1,NA,FALSE,TRUE,2020-06-23,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200623_le07_l2sp_196024_20200623_02_t1_LST_C.tif,FALSE
1059,LC08_L2SP_197025_20200622_02_T1,2020-06-22T10:27:47.048435Z,landsat-8,55.23,T1,NA,TRUE,TRUE,2020-06-22,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200622_lc08_l2sp_197025_20200622_02_t1_LST_C.tif,FALSE
1060,LC08_L2SP_197024_20200622_02_T1,2020-06-22T10:27:23.157397Z,landsat-8,39.25,T1,NA,TRUE,TRUE,2020-06-22,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200622_lc08_l2sp_197024_20200622_02_t1_LST_C.tif,FALSE
1061,LC08_L2SP_196025_20200615_02_T2,2020-06-15T10:21:32.427480Z,landsat-8,100,T2,NA,TRUE,TRUE,2020-06-15,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200615_lc08_l2sp_196025_20200615_02_t2_LST_C.tif,FALSE
1062,LC08_L2SP_196024_20200615_02_T2,2020-06-15T10:21:08.540676Z,landsat-8,99.98,T2,NA,TRUE,TRUE,2020-06-15,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200615_lc08_l2sp_196024_20200615_02_t2_LST_C.tif,FALSE
1063,LE07_L2SP_197025_20200614_02_T2,2020-06-14T09:59:47.268184Z,landsat-7,95,T2,NA,FALSE,TRUE,2020-06-14,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200614_le07_l2sp_197025_20200614_02_t2_LST_C.tif,FALSE
1064,LE07_L2SP_197024_20200614_02_T1,2020-06-14T09:59:23.388973Z,landsat-7,92,T1,NA,FALSE,TRUE,2020-06-14,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200614_le07_l2sp_197024_20200614_02_t1_LST_C.tif,FALSE
1065,LE07_L2SP_196025_20200607_02_T1,2020-06-07T09:54:00.898837Z,landsat-7,92,T1,NA,FALSE,TRUE,2020-06-07,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200607_le07_l2sp_196025_20200607_02_t1_LST_C.tif,FALSE
1066,LE07_L2SP_196024_20200607_02_T2,2020-06-07T09:53:37.019111Z,landsat-7,83,T2,NA,FALSE,TRUE,2020-06-07,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200607_le07_l2sp_196024_20200607_02_t2_LST_C.tif,FALSE
1067,LC08_L2SP_197025_20200606_02_T1,2020-06-06T10:27:37.820111Z,landsat-8,57.03,T1,NA,TRUE,TRUE,2020-06-06,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200606_lc08_l2sp_197025_20200606_02_t1_LST_C.tif,FALSE
1068,LC08_L2SP_197024_20200606_02_T1,2020-06-06T10:27:13.937543Z,landsat-8,48.67,T1,NA,TRUE,TRUE,2020-06-06,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200606_lc08_l2sp_197024_20200606_02_t1_LST_C.tif,FALSE
1069,LC08_L2SP_196025_20200530_02_T1,2020-05-30T10:21:22.251546Z,landsat-8,14.73,T1,NA,TRUE,TRUE,2020-05-30,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200530_lc08_l2sp_196025_20200530_02_t1_LST_C.tif,TRUE
1070,LC08_L2SP_196024_20200530_02_T1,2020-05-30T10:20:58.364743Z,landsat-8,20.51,T1,NA,TRUE,TRUE,2020-05-30,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200530_lc08_l2sp_196024_20200530_02_t1_LST_C.tif,TRUE
1071,LE07_L2SP_197025_20200529_02_T1,2020-05-29T10:00:42.588794Z,landsat-7,3,T1,NA,FALSE,TRUE,2020-05-29,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200529_le07_l2sp_197025_20200529_02_t1_LST_C.tif,FALSE
1072,LE07_L2SP_197024_20200529_02_T1,2020-05-29T10:00:18.708204Z,landsat-7,4,T1,NA,FALSE,TRUE,2020-05-29,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200529_le07_l2sp_197024_20200529_02_t1_LST_C.tif,FALSE
1073,LE07_L2SP_196025_20200522_02_T2,2020-05-22T09:54:57.142939Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-05-22,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200522_le07_l2sp_196025_20200522_02_t2_LST_C.tif,FALSE
1074,LE07_L2SP_196024_20200522_02_T2,2020-05-22T09:54:33.262101Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-05-22,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200522_le07_l2sp_196024_20200522_02_t2_LST_C.tif,FALSE
1075,LC08_L2SP_197025_20200521_02_T1,2020-05-21T10:27:30.729653Z,landsat-8,1.57,T1,NA,TRUE,TRUE,2020-05-21,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200521_lc08_l2sp_197025_20200521_02_t1_LST_C.tif,TRUE
1076,LC08_L2SP_197024_20200521_02_T1,2020-05-21T10:27:06.847086Z,landsat-8,3.08,T1,NA,TRUE,TRUE,2020-05-21,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200521_lc08_l2sp_197024_20200521_02_t1_LST_C.tif,TRUE
1077,LC08_L2SP_196025_20200514_02_T1,2020-05-14T10:21:18.360216Z,landsat-8,20.36,T1,NA,TRUE,TRUE,2020-05-14,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200514_lc08_l2sp_196025_20200514_02_t1_LST_C.tif,TRUE
1078,LC08_L2SP_196024_20200514_02_T1,2020-05-14T10:20:54.473413Z,landsat-8,39.48,T1,NA,TRUE,TRUE,2020-05-14,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200514_lc08_l2sp_196024_20200514_02_t1_LST_C.tif,FALSE
1079,LE07_L2SP_197025_20200513_02_T1,2020-05-13T10:01:41.411364Z,landsat-7,66,T1,NA,FALSE,TRUE,2020-05-13,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200513_le07_l2sp_197025_20200513_02_t1_LST_C.tif,FALSE
1080,LE07_L2SP_197024_20200513_02_T1,2020-05-13T10:01:17.530369Z,landsat-7,64,T1,NA,FALSE,TRUE,2020-05-13,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200513_le07_l2sp_197024_20200513_02_t1_LST_C.tif,FALSE
1081,LE07_L2SP_196025_20200506_02_T1,2020-05-06T09:55:56.324261Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-05-06,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200506_le07_l2sp_196025_20200506_02_t1_LST_C.tif,FALSE
1082,LE07_L2SP_196024_20200506_02_T1,2020-05-06T09:55:32.443460Z,landsat-7,1,T1,NA,FALSE,TRUE,2020-05-06,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200506_le07_l2sp_196024_20200506_02_t1_LST_C.tif,FALSE
1083,LC08_L2SP_197025_20200505_02_T1,2020-05-05T10:27:29.735564Z,landsat-8,50.58,T1,NA,TRUE,TRUE,2020-05-05,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200505_lc08_l2sp_197025_20200505_02_t1_LST_C.tif,FALSE
1084,LC08_L2SP_197024_20200505_02_T1,2020-05-05T10:27:05.857232Z,landsat-8,12.66,T1,NA,TRUE,TRUE,2020-05-05,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200505_lc08_l2sp_197024_20200505_02_t1_LST_C.tif,TRUE
1085,LC08_L2SP_196025_20200428_02_T2,2020-04-28T10:21:23.105148Z,landsat-8,99.9,T2,NA,TRUE,TRUE,2020-04-28,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200428_lc08_l2sp_196025_20200428_02_t2_LST_C.tif,FALSE
1086,LC08_L2SP_196024_20200428_02_T1,2020-04-28T10:20:59.226815Z,landsat-8,94.07,T1,NA,TRUE,TRUE,2020-04-28,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200428_lc08_l2sp_196024_20200428_02_t1_LST_C.tif,FALSE
1087,LE07_L2SP_197025_20200427_02_T1,2020-04-27T10:02:39.674983Z,landsat-7,24,T1,NA,FALSE,TRUE,2020-04-27,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200427_le07_l2sp_197025_20200427_02_t1_LST_C.tif,FALSE
1088,LE07_L2SP_197024_20200427_02_T1,2020-04-27T10:02:15.794809Z,landsat-7,5,T1,NA,FALSE,TRUE,2020-04-27,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200427_le07_l2sp_197024_20200427_02_t1_LST_C.tif,FALSE
1089,LE07_L2SP_196025_20200420_02_T1,2020-04-20T09:56:53.804418Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-04-20,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200420_le07_l2sp_196025_20200420_02_t1_LST_C.tif,FALSE
1090,LE07_L2SP_196024_20200420_02_T1,2020-04-20T09:56:29.924679Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-04-20,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200420_le07_l2sp_196024_20200420_02_t1_LST_C.tif,FALSE
1091,LC08_L2SP_197025_20200419_02_T1,2020-04-19T10:27:38.550926Z,landsat-8,83.55,T1,NA,TRUE,TRUE,2020-04-19,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200419_lc08_l2sp_197025_20200419_02_t1_LST_C.tif,FALSE
1092,LC08_L2SP_197024_20200419_02_T1,2020-04-19T10:27:14.672595Z,landsat-8,31.26,T1,NA,TRUE,TRUE,2020-04-19,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200419_lc08_l2sp_197024_20200419_02_t1_LST_C.tif,FALSE
1093,LC08_L2SP_196025_20200412_02_T1,2020-04-12T10:21:30.785447Z,landsat-8,28.22,T1,NA,TRUE,TRUE,2020-04-12,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200412_lc08_l2sp_196025_20200412_02_t1_LST_C.tif,TRUE
1094,LC08_L2SP_196024_20200412_02_T1,2020-04-12T10:21:06.907115Z,landsat-8,4.59,T1,NA,TRUE,TRUE,2020-04-12,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200412_lc08_l2sp_196024_20200412_02_t1_LST_C.tif,TRUE
1095,LE07_L2SP_197025_20200411_02_T1,2020-04-11T10:03:36.162278Z,landsat-7,1,T1,NA,FALSE,TRUE,2020-04-11,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200411_le07_l2sp_197025_20200411_02_t1_LST_C.tif,FALSE
1096,LE07_L2SP_197024_20200411_02_T1,2020-04-11T10:03:12.283550Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-04-11,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200411_le07_l2sp_197024_20200411_02_t1_LST_C.tif,FALSE
1097,LE07_L2SP_196025_20200404_02_T1,2020-04-04T09:57:49.530842Z,landsat-7,4,T1,NA,FALSE,TRUE,2020-04-04,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200404_le07_l2sp_196025_20200404_02_t1_LST_C.tif,FALSE
1098,LE07_L2SP_196024_20200404_02_T1,2020-04-04T09:57:25.652752Z,landsat-7,0,T1,NA,FALSE,TRUE,2020-04-04,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20200404_le07_l2sp_196024_20200404_02_t1_LST_C.tif,FALSE
